id,date,text,message_length,hashtags
193,14-12-2023,trending  today :money_bag:mrna: $78.60 | 24h: +0.72%upst: $42.71 | 24h: +20.31%sofi: $8.94 | 24h: +12.45%adbe: $624.26 | 24h: -1.48%rivn: $19.68 | 24h: +8.07%*sponsored w/ love.com :white_heart:,195,"['#MRNA', '#UPST', '#SOFI', '#ADBE', '#RIVN']"
192,13-12-2023, today :money_bag::red_apple:meta: $334.02 | 24h: -0.20 (-0.06%):sport_utility_vehicle:tsla: $229.67 | 24h: -7.34 (-3.10%):white_circle:aapl: $195.98 | 24h: +1.27 (+0.65%):black_circle:amzn: $147.37 | 24h: -0.11 (-0.07%):fire:trendingpfe: $26.45 | 24h: -2.13 (-7.45%):chart_increasing:top gaineracad: $28.54 | 24h: +7.37 (+34.81%):chart_decreasing:top loseruec: $6.09 | 24h: -0.72 (-10.57%)sponsored:oncoming_automobile:vow3: $114.28 | 24h: -0.76 (-0.66%),455,"['#META', '#TSLA', '#AAPL', '#AMZN', '#trending', '#PFE', '#ACAD', '#UEC', '#VOW3']"
191,13-12-2023,trending  today :money_bag:pfe: $28.58 | 24h: -0.21%tsla: $237.01 | 24h: -1.14%cava: $38.87 | 24h: +19.64%rsls: $0.2510 | 24h: +3.72%cccc: $2.3400 | 24h: +98.31%*sponsored w/ love.com :white_heart:,197,"['#PFE', '#TSLA', '#CAVA', '#RSLS', '#CCCC']"
190,12-12-2023, today :money_bag::red_apple:meta: $329.20 | 24h: +3.92 (+1.21%):sport_utility_vehicle:tsla: $234.79 | 24h: -4.95 (-2.06%):white_circle:aapl: $193.40 | 24h: +0.22 (+0.11%):black_circle:amzn: $146.54 | 24h: +0.66 (+0.45%):fire:trendingamd: $138.36 | 24h: +3.95 (+2.94%):chart_increasing:top gainercava: $37.32 | 24h: +4.72 (+14.50%):chart_decreasing:top loserorcl: $102.41 | 24h: -12.67 (-11.01%)sponsored:oncoming_automobile:vow3: $115.04 | 24h: -0.62 (-0.54%),460,"['#META', '#TSLA', '#AAPL', '#AMZN', '#trending', '#AMD', '#CAVA', '#ORCL', '#VOW3']"
189,11-12-2023, today :money_bag::red_apple:meta: $321.28 | 24h: -11.47 (-3.45%):sport_utility_vehicle:tsla: $238.32 | 24h: -5.52 (-2.26%):white_circle:aapl: $192.12 | 24h: -3.59 (-1.83%):black_circle:amzn: $145.23 | 24h: -2.22 (-1.49%):fire:trendingamd: $133.18 | 24h: +4.26 (+3.30%):chart_increasing:top gainerm: $21.00 | 24h: +3.61 (+20.76%):chart_decreasing:top losermara: $14.71 | 24h: -2.08 (-12.37%)sponsored:oncoming_automobile:vow3: $115.66 | 24h: +0.80 (+0.70%),456,"['#META', '#TSLA', '#AAPL', '#AMZN', '#trending', '#AMD', '#M', '#MARA', '#VOW3']"
188,08-12-2023, today :money_bag::red_apple:meta: $329.13 | 24h: +2.54 (+0.78%):sport_utility_vehicle:tsla: $241.98 | 24h: -0.66 (-0.27%):white_circle:aapl: $194.45 | 24h: +0.18 (+0.09%):black_circle:amzn: $146.72 | 24h: -0.16 (-0.11%):fire:trendingtsla: $241.96 | 24h: -0.69 (-0.28%):chart_increasing:top gainerpara: $17.10 | 24h: +2.07 (+13.77%):chart_decreasing:top loserhcp: $20.09 | 24h: -4.81 (-19.30%)sponsored:oncoming_automobile:vow3: $114.86 | 24h: +1.32 (+1.16%),458,"['#META', '#TSLA', '#AAPL', '#AMZN', '#trending', '#TSLA', '#PARA', '#HCP', '#VOW3']"
187,07-12-2023, today :money_bag::red_apple:meta: $326.86 | 24h: +9.41 (+2.96%):sport_utility_vehicle:tsla: $242.56 | 24h: +3.19 (+1.33%):white_circle:aapl: $194.88 | 24h: +2.56 (+1.33%):black_circle:amzn: $147.06 | 24h: +2.54 (+1.76%):fire:trendingtsla: $242.81 | 24h: +3.44 (+1.44%):chart_increasing:top gainercere: $41.49 | 24h: +4.57 (+12.36%):chart_decreasing:top losercxm: $11.39 | 24h: -5.32 (-31.84%)sponsored:oncoming_automobile:vow3: $113.54 | 24h: -0.84 (-0.73%),458,"['#META', '#TSLA', '#AAPL', '#AMZN', '#trending', '#TSLA', '#CERE', '#CXM', '#VOW3']"
186,06-12-2023, today :money_bag::red_apple:meta: $320.48 | 24h: +2.19 (+0.69%):sport_utility_vehicle:tsla: $244.85 | 24h: +6.13 (+2.57%):white_circle:aapl: $193.03 | 24h: -0.39 (-0.20%):black_circle:amzn: $145.66 | 24h: -1.22 (-0.83%):fire:trendingtsla: $244.80 | 24h: +6.08 (+2.55%):chart_increasing:top gainers: $23.82 | 24h: +3.81 (+19.01%):chart_decreasing:top loserflnc: $22.43 | 24h: -3.31 (-12.86%)sponsored:oncoming_automobile:vow3: $114.38 | 24h: +5.82 (+5.36%),456,"['#META', '#TSLA', '#AAPL', '#AMZN', '#trending', '#TSLA', '#S', '#FLNC', '#VOW3']"
185,05-12-2023, today :money_bag::red_apple:meta: $316.36 | 24h: -3.66 (-1.14%):sport_utility_vehicle:tsla: $243.47 | 24h: +7.89 (+3.35%):white_circle:aapl: $193.22 | 24h: +3.79 (+2.00%):black_circle:amzn: $146.26 | 24h: +1.43 (+0.98%):fire:trendingtsla: $243.59 | 24h: +8.01 (+3.40%):chart_increasing:top gainercere: $36.12 | 24h: +4.33 (+13.60%):chart_decreasing:top loserarcb: $112.84 | 24h: -11.88 (-9.53%)sponsored:oncoming_automobile:vow3: $108.56 | 24h: +0.76 (+0.70%),460,"['#META', '#TSLA', '#AAPL', '#AMZN', '#trending', '#TSLA', '#CERE', '#ARCB', '#VOW3']"
184,04-12-2023,daily  prices :money_bag::red_apple:meta: $318.71 | 24h: -6.11 (-1.88%):sport_utility_vehicle:tsla: $236.92 | 24h: -1.91 (-0.80%):white_circle:aapl: $188.29 | 24h: -2.95 (-1.54%):black_circle:amzn: $144.82 | 24h: -2.21 (-1.50%)trending:glowing_star:pltr: $18.62 | 24h: -1.65 (-8.14%)top gainer:rocket:cvna: $39.72 | 24h: +4.52 (+12.84%)top loser:police_car_light:alk: $33.56 | 24h: -6.17 (-15.53%)sponsored:oncoming_automobile:vow3: $107.80 | 24h: +0.78 (+0.73%),462,[]
182,01-12-2023,daily  prices :money_bag::red_apple:meta: $324.06 | 24h: -3.09 (-0.94%):sport_utility_vehicle:tsla: $237.50 | 24h: -2.58 (-1.07%):white_circle:aapl: $190.97 | 24h: +1.02 (+0.54%):black_circle:amzn: $146.55 | 24h: +0.46 (+0.31%)trending:glowing_star:tsla: $237.50 | 24h: -2.58 (-1.07%)top gainer:rocket:estc: $105.01 | 24h: +24.65 (+30.67%)top loser:police_car_light:wor: $47.13 | 24h: -24.67 (-34.36%)sponsored:oncoming_automobile:vow3: $107.02 | 24h: +0.60 (+0.56%),466,[]
180,30-11-2023,daily  prices :money_bag::red_apple:meta: $322.67 | 24h: -9.53 (-2.87%):sport_utility_vehicle:tsla: $239.46 | 24h: -4.68 (-1.92%):white_circle:aapl: $188.30 | 24h: -1.07 (-0.56%):black_circle:amzn: $144.86 | 24h: -1.46 (-1.00%)trending:glowing_star:tsla: $239.46 | 24h: -4.68 (-1.92%)top gainer:rocket:imgn: $29.26 | 24h: +13.20 (+82.19%)top loser:police_car_light:arwr: $24.48 | 24h: -4.50 (-15.53%)sponsored:oncoming_automobile:vow3: $106.42 | 24h: -0.46 (-0.43%),465,[]
179,29-11-2023,daily  prices :money_bag::red_apple:meta: $332.61 | 24h: -6.38 (-1.88%):sport_utility_vehicle:tsla: $248.31 | 24h: +1.59 (+0.64%):white_circle:aapl: $189.65 | 24h: -0.75 (-0.39%):black_circle:amzn: $146.50 | 24h: -0.54 (-0.36%)trending:glowing_star:tsla: $248.22 | 24h: +1.50 (+0.61%)top gainer:rocket:flnc: $25.05 | 24h: +4.78 (+23.58%)top loser:police_car_light:pdco: $26.45 | 24h: -4.98 (-15.84%)sponsored:oncoming_automobile:vow3: $106.88 | 24h: +1.80 (+1.71%),464,[]
178,28-11-2023,daily  prices :money_bag::red_apple:meta: $336.49 | 24h: +1.79 (+0.53%):sport_utility_vehicle:tsla: $241.64 | 24h: +5.56 (+2.36%):white_circle:aapl: $190.79 | 24h: +1.00 (+0.53%):black_circle:amzn: $147.29 | 24h: -0.44 (-0.30%)trending:glowing_star:tsla: $241.64 | 24h: +5.56 (+2.36%)top gainer:rocket:cwen.a: $24.08 | 24h: +2.77 (+13.00%)top loser:police_car_light:ftre: $31.11 | 24h: -2.44 (-7.29%)sponsored:oncoming_automobile:vow3: $105.08 | 24h: -1.04 (-0.98%),465,[]
177,27-11-2023,daily  prices :money_bag::red_apple:meta: $339.57 | 24h: +1.34 (+0.40%):sport_utility_vehicle:tsla: $235.31 | 24h: -0.14 (-0.06%):white_circle:aapl: $190.27 | 24h: +0.30 (+0.16%):black_circle:amzn: $148.82 | 24h: +2.08 (+1.42%)trending:glowing_star:tsla: $235.31 | 24h: -0.14 (-0.06%)top gainer:rocket:xene: $33.36 | 24h: +4.39 (+15.15%)top loser:police_car_light:chwy: $18.71 | 24h: -1.60 (-7.88%)sponsored:oncoming_automobile:vow3: $106.12 | 24h: -0.88 (-0.82%),463,[]
176,24-11-2023,daily  prices :money_bag::white_circle:meta: $337.94 | 24h: -3.55 (-1.04%):sport_utility_vehicle:tsla: $237.00 | 24h: +2.79 (+1.19%):red_apple:aapl: $189.56 | 24h: -1.75 (-0.91%):black_circle:amzn: $146.74 | 24h: +0.03 (+0.02%)trending:glowing_star:tsla: $237.00 | 24h: +2.79 (+1.19%)top gainer:rocket:alvo: $9.90 | 24h: +0.65 (+7.03%)top loser:police_car_light:sym: $51.07 | 24h: -2.79 (-5.18%)sponsored:oncoming_automobile:vow3: $107.00 | 24h: +0.42 (+0.39%),460,[]
175,23-11-2023,daily  prices :money_bag::white_circle:meta: $341.49 | 24h: +4.51 (+1.34%):sport_utility_vehicle:tsla: $234.21 | 24h: -6.99 (-2.90%):red_apple:aapl: $191.31 | 24h: +0.67 (+0.35%):black_circle:amzn: $146.71 | 24h: +2.81 (+1.95%)trending:glowing_star:tsla: $234.21 | 24h: -6.99 (-2.90%)top gainer:rocket:ibrx: $4.19 | 24h: +0.45 (+12.03%)top loser:police_car_light:urbn: $31.82 | 24h: -4.49 (-12.37%)sponsored:oncoming_automobile:vow3: $106.58 | 24h: -0.22 (-0.21%),463,[]
174,22-11-2023,daily  prices :money_bag::white_circle:meta: $341.64 | 24h: +4.66 (+1.38%):sport_utility_vehicle:tsla: $233.07 | 24h: -8.13 (-3.37%):red_apple:aapl: $191.66 | 24h: +1.02 (+0.54%):black_circle:amzn: $147.23 | 24h: +3.33 (+2.31%)trending:glowing_star:tsla: $233.04 | 24h: -8.15 (-3.38%)top gainer:rocket:agl: $11.81 | 24h: +0.81 (+7.36%)top loser:police_car_light:urbn: $32.45 | 24h: -3.86 (-10.63%)sponsored:oncoming_automobile:vow3: $106.80 | 24h: -0.06 (-0.06%),462,[]
173,21-11-2023,daily  prices :money_bag::white_circle:meta: $337.99 | 24h: -1.99 (-0.58%):sport_utility_vehicle:tsla: $242.18 | 24h: +6.58 (+2.79%):red_apple:aapl: $190.20 | 24h: -1.25 (-0.65%):black_circle:amzn: $142.88 | 24h: -3.25 (-2.22%)trending:glowing_star:tsla: $242.18 | 24h: +6.58 (+2.79%)top gainer:rocket:sym: $50.90 | 24h: +13.74 (+36.98%)top loser:police_car_light:aeo: $16.56 | 24h: -3.19 (-16.15%)sponsored:oncoming_automobile:vow3: $106.86 | 24h: -1.98 (-1.82%),463,[]
172,20-11-2023,daily  prices :money_bag::white_circle:meta: $338.89 | 24h: +3.85 (+1.15%):sport_utility_vehicle:tsla: $234.17 | 24h: -0.13 (-0.06%):red_apple:aapl: $191.27 | 24h: +1.58 (+0.83%):black_circle:amzn: $146.10 | 24h: +0.92 (+0.63%)trending:glowing_star:tsla: $234.16 | 24h: -0.14 (-0.06%)top gainer:rocket:caap: $13.31 | 24h: +1.52 (+12.89%)top loser:police_car_light:imgn: $14.84 | 24h: -1.27 (-7.91%)sponsored:oncoming_automobile:vow3: $108.84 | 24h: 0.00 (+0.00%),462,[]
171,17-11-2023,daily  prices :money_bag::white_circle:meta: $333.88 | 24h: -0.31 (-0.09%):sport_utility_vehicle:tsla: $234.97 | 24h: +1.39 (+0.59%):red_apple:aapl: $189.41 | 24h: -0.29 (-0.16%):black_circle:amzn: $144.24 | 24h: +1.41 (+0.99%)trending:glowing_star:tsla: $235.14 | 24h: +1.55 (+0.66%)top gainer:rocket:gps: $17.77 | 24h: +4.10 (+29.99%)top loser:police_car_light:spb: $69.34 | 24h: -7.56 (-9.83%)sponsored:oncoming_automobile:vow3: $108.84 | 24h: +0.58 (+0.54%),461,[]
169,16-11-2023,daily  prices :money_bag::white_circle:meta: $329.66 | 24h: -3.05 (-0.92%):sport_utility_vehicle:tsla: $235.29 | 24h: -7.55 (-3.11%):red_apple:aapl: $189.16 | 24h: +1.15 (+0.61%):black_circle:amzn: $142.65 | 24h: -0.55 (-0.38%)trending:glowing_star:tsla: $235.19 | 24h: -7.66 (-3.15%)top gainer:rocket:arco: $11.40 | 24h: +0.85 (+8.11%)top loser:police_car_light:csco: $46.98 | 24h: -6.30 (-11.82%)sponsored:oncoming_automobile:vow3: $108.26 | 24h: -1.64 (-1.49%),463,[]
168,15-11-2023,daily  prices :money_bag::white_circle:meta: $332.81 | 24h: -3.50 (-1.04%):sport_utility_vehicle:tsla: $242.99 | 24h: +5.58 (+2.35%):red_apple:aapl: $188.82 | 24h: +1.38 (+0.74%):black_circle:amzn: $142.93 | 24h: -2.87 (-1.97%)trending:glowing_star:tsla: $242.99 | 24h: +5.58 (+2.35%)top gainer:rocket:tgt: $129.20 | 24h: +18.41 (+16.62%)top loser:police_car_light:glbe: $28.90 | 24h: -10.54 (-26.72%)sponsored:oncoming_automobile:vow3: $109.90 | 24h: +2.06 (+1.91%),466,[]
167,14-11-2023,daily  prices :money_bag::white_circle:meta: $334.70 | 24h: +5.51 (+1.67%):sport_utility_vehicle:tsla: $233.74 | 24h: +10.03 (+4.48%):red_apple:aapl: $187.15 | 24h: +2.35 (+1.27%):black_circle:amzn: $145.62 | 24h: +3.03 (+2.12%)trending:glowing_star:tsla: $233.63 | 24h: +9.92 (+4.43%)top gainer:rocket:plug: $4.11 | 24h: +0.64 (+18.30%)top loser:police_car_light:npwr: $11.15 | 24h: -2.17 (-16.29%)sponsored:oncoming_automobile:vow3: $107.84 | 24h: +2.78 (+2.65%),464,[]
166,13-11-2023,daily  prices :money_bag::white_circle:meta: $331.01 | 24h: +2.24 (+0.68%):sport_utility_vehicle:tsla: $224.22 | 24h: +9.57 (+4.46%):red_apple:aapl: $184.81 | 24h: -1.59 (-0.86%):black_circle:amzn: $142.96 | 24h: -0.60 (-0.42%)trending:glowing_star:tsla: $224.30 | 24h: +9.65 (+4.49%)top gainer:rocket:pen: $210.22 | 24h: +28.83 (+15.89%)top loser:police_car_light:nabl: $11.77 | 24h: -1.92 (-14.02%)sponsored:oncoming_automobile:vow3: $105.06 | 24h: +1.40 (+1.35%),465,[]
165,10-11-2023,daily  prices :money_bag::white_circle:meta: $326.92 | 24h: +6.37 (+1.99%):sport_utility_vehicle:tsla: $212.16 | 24h: +2.18 (+1.04%):red_apple:aapl: $184.70 | 24h: +2.53 (+1.39%):black_circle:amzn: $142.02 | 24h: +1.42 (+1.01%)trending:glowing_star:plug: $3.41 | 24h: -2.52 (-42.53%)top gainer:rocket:syna: $100.82 | 24h: +12.32 (+13.92%)top loser:police_car_light:plug: $3.41 | 24h: -2.52 (-42.50%)sponsored:oncoming_automobile:vow3: $103.66 | 24h: -1.22 (-1.16%),464,[]
164,09-11-2023,daily  prices :money_bag::white_circle:meta: $322.61 | 24h: +2.83 (+0.89%):sport_utility_vehicle:tsla: $210.41 | 24h: -11.70 (-5.27%):red_apple:aapl: $183.69 | 24h: +0.80 (+0.44%):black_circle:amzn: $141.95 | 24h: -0.13 (-0.09%)trending:glowing_star:tsla: $210.43 | 24h: -11.68 (-5.26%)top gainer:rocket:verx: $26.99 | 24h: +4.59 (+20.49%)top loser:police_car_light:modg: $10.73 | 24h: -1.72 (-13.82%)sponsored:oncoming_automobile:vow3: $104.88 | 24h: +0.48 (+0.46%),466,[]
162,08-11-2023,daily  prices :money_bag::white_circle:meta: $316.77 | 24h: -2.05 (-0.64%):sport_utility_vehicle:tsla: $219.09 | 24h: -3.09 (-1.39%):red_apple:aapl: $181.96 | 24h: +0.14 (+0.08%):black_circle:amzn: $141.55 | 24h: -1.16 (-0.81%)trending:glowing_star:rivn: $16.76 | 24h: -0.66 (-3.79%)top gainer:rocket:nvei: $18.70 | 24h: +2.95 (+18.73%)top loser:police_car_light:crev: $57.99 | 24h: -32.60 (-35.99%)sponsored:oncoming_automobile:vow3: $104.40 | 24h: +0.20 (+0.19%),464,[]
161,07-11-2023,daily  prices :money_bag::white_circle:meta: $319.71 | 24h: +3.91 (+1.24%):sport_utility_vehicle:tsla: $217.79 | 24h: -1.48 (-0.68%):red_apple:aapl: $181.48 | 24h: +2.25 (+1.25%):black_circle:amzn: $142.77 | 24h: +3.03 (+2.17%)trending:glowing_star:tsla: $217.91 | 24h: -1.36 (-0.62%)top gainer:rocket:tmdx: $61.58 | 24h: +21.39 (+53.22%)top loser:police_car_light:novt: $116.56 | 24h: -21.90 (-15.82%)sponsored:oncoming_automobile:vow3: $104.20 | 24h: -0.86 (-0.82%),467,[]
160,06-11-2023,daily  prices :money_bag::white_circle:meta: $316.83 | 24h: +2.23 (+0.71%):sport_utility_vehicle:tsla: $219.63 | 24h: -0.33 (-0.15%):red_apple:aapl: $179.26 | 24h: +2.61 (+1.48%):black_circle:amzn: $139.96 | 24h: +1.35 (+0.98%)trending:glowing_star:tsla: $219.43 | 24h: -0.53 (-0.24%)top gainer:rocket:frpt: $69.78 | 24h: +11.53 (+19.79%)top loser:police_car_light:mltx: $38.67 | 24h: -12.61 (-24.59%)sponsored:oncoming_automobile:vow3: $105.06 | 24h: +0.02 (+0.02%),466,[]
159,03-11-2023,daily  prices :money_bag::white_circle:meta: $312.34 | 24h: +1.47 (+0.47%):sport_utility_vehicle:tsla: $218.97 | 24h: +0.46 (+0.21%):red_apple:aapl: $175.46 | 24h: -2.11 (-1.19%):black_circle:amzn: $138.45 | 24h: +0.38 (+0.28%)trending:glowing_star:pltr: $18.96 | 24h: +0.98 (+5.45%)top gainer:rocket:ias: $14.31 | 24h: +2.45 (+20.66%)top loser:police_car_light:foxf: $54.62 | 24h: -28.51 (-34.30%)sponsored:oncoming_automobile:vow3: $105.36 | 24h: +2.38 (+2.31%),463,[]
158,02-11-2023,daily  prices :money_bag::white_circle:meta: $308.87 | 24h: -2.98 (-0.96%):sport_utility_vehicle:tsla: $217.43 | 24h: +11.77 (+5.71%):red_apple:aapl: $176.46 | 24h: +2.49 (+1.43%):black_circle:amzn: $136.92 | 24h: -0.08 (-0.06%)trending:glowing_star:pltr: $17.58 | 24h: +2.66 (+17.83%)top gainer:rocket:roku: $77.86 | 24h: +18.16 (+30.42%)top loser:police_car_light:cflt: $15.84 | 24h: -12.29 (-43.71%)sponsored:oncoming_automobile:vow3: $103.00 | 24h: +3.21 (+3.22%),467,[]
156,01-11-2023,daily  prices :money_bag::white_circle:meta: $306.80 | 24h: +5.53 (+1.84%):sport_utility_vehicle:tsla: $200.22 | 24h: -0.62 (-0.31%):red_apple:aapl: $171.91 | 24h: +1.14 (+0.67%):black_circle:amzn: $135.43 | 24h: +2.33 (+1.75%)trending:glowing_star:amd: $106.39 | 24h: +7.89 (+8.01%)top gainer:rocket:mcy: $37.22 | 24h: +6.34 (+20.53%)top loser:police_car_light:payc: $156.50 | 24h: -88.47 (-36.11%)sponsored:oncoming_automobile:vow3: $100.46 | 24h: +0.63 (+0.63%),464,[]
155,30-10-2023,daily  prices :money_bag::white_circle:meta: $301.80 | 24h: +5.07 (+1.71%):sport_utility_vehicle:tsla: $195.66 | 24h: -11.64 (-5.62%):red_apple:aapl: $169.26 | 24h: +1.04 (+0.62%):black_circle:amzn: $131.39 | 24h: +3.65 (+2.86%)trending:glowing_star:sofi: $6.75 | 24h: -0.12 (-1.75%)top gainer:rocket:xpo: $76.67 | 24h: +9.34 (+13.87%)top loser:police_car_light:on: $67.09 | 24h: -16.43 (-19.67%)sponsored:oncoming_automobile:vow3: $99.14 | 24h: -0.15 (-0.15%),460,[]
154,27-10-2023,daily  prices :money_bag::white_circle:meta: $296.76 | 24h: +8.41 (+2.92%):sport_utility_vehicle:tsla: $210.46 | 24h: +4.70 (+2.28%):red_apple:aapl: $168.35 | 24h: +1.46 (+0.87%):black_circle:amzn: $129.58 | 24h: +10.01 (+8.37%)trending:glowing_star:f: $10.29 | 24h: -1.06 (-9.38%)top gainer:rocket:deck: $580.62 | 24h: +95.89 (+19.78%)top loser:police_car_light:gtls: $115.60 | 24h: -30.86 (-21.07%)sponsored:oncoming_automobile:vow3: $99.29 | 24h: -0.68 (-0.68%),464,[]
153,26-10-2023,daily  prices :money_bag::white_circle:meta: $289.26 | 24h: -10.27 (-3.43%):sport_utility_vehicle:tsla: $207.98 | 24h: -4.44 (-2.09%):red_apple:aapl: $167.28 | 24h: -3.81 (-2.23%):black_circle:amzn: $119.86 | 24h: -1.53 (-1.26%)trending:glowing_star:tsla: $207.98 | 24h: -4.44 (-2.09%)top gainer:rocket:bpmc: $54.41 | 24h: +10.45 (+23.77%)top loser:police_car_light:algn: $191.27 | 24h: -62.42 (-24.60%)sponsored:oncoming_automobile:vow3: $99.97 | 24h: -0.83 (-0.82%),467,[]
152,25-10-2023,daily  prices :money_bag::white_circle:meta: $304.44 | 24h: -8.11 (-2.60%):sport_utility_vehicle:tsla: $215.81 | 24h: -0.71 (-0.33%):red_apple:aapl: $171.72 | 24h: -1.72 (-0.99%):black_circle:amzn: $122.34 | 24h: -6.21 (-4.83%)trending:glowing_star:tsla: $215.75 | 24h: -0.77 (-0.35%)top gainer:rocket:lrn: $52.82 | 24h: +8.33 (+18.72%)top loser:police_car_light:lth: $12.34 | 24h: -1.96 (-13.71%)sponsored:oncoming_automobile:vow3: $100.80 | 24h: -0.98 (-0.96%),462,[]
151,24-10-2023,daily  prices :money_bag::white_circle:meta: $315.79 | 24h: +1.78 (+0.57%):sport_utility_vehicle:tsla: $217.35 | 24h: +5.27 (+2.48%):red_apple:aapl: $172.72 | 24h: -0.28 (-0.16%):black_circle:amzn: $127.61 | 24h: +1.05 (+0.83%)trending:glowing_star:tsla: $217.35 | 24h: +5.27 (+2.48%)top gainer:rocket:agys: $78.93 | 24h: +15.03 (+23.52%)top loser:police_car_light:tru: $47.56 | 24h: -17.29 (-26.66%)sponsored:oncoming_automobile:vow3: $101.78 | 24h: -0.46 (-0.45%),465,[]
150,23-10-2023,daily  prices :money_bag::white_circle:meta: $314.76 | 24h: +6.11 (+1.98%):sport_utility_vehicle:tsla: $214.24 | 24h: +2.25 (+1.06%):red_apple:aapl: $172.41 | 24h: -0.47 (-0.27%):black_circle:amzn: $126.60 | 24h: +1.43 (+1.14%)trending:glowing_star:tsla: $214.23 | 24h: +2.24 (+1.06%)top gainer:rocket:tgh: $49.52 | 24h: +15.37 (+45.01%)top loser:police_car_light:fmc: $58.63 | 24h: -8.32 (-12.43%)sponsored:oncoming_automobile:vow3: $102.24 | 24h: -0.90 (-0.87%),463,[]
149,20-10-2023,daily  prices :money_bag::white_circle:meta: $310.06 | 24h: -2.75 (-0.88%):sport_utility_vehicle:tsla: $212.90 | 24h: -7.21 (-3.28%):red_apple:aapl: $173.66 | 24h: -1.80 (-1.03%):black_circle:amzn: $125.78 | 24h: -2.62 (-2.04%)trending:glowing_star:tsla: $212.90 | 24h: -7.21 (-3.28%)top gainer:rocket:knx: $50.65 | 24h: +4.77 (+10.40%)top loser:police_car_light:sedg: $79.92 | 24h: -34.06 (-29.88%)sponsored:oncoming_automobile:vow3: $103.14 | 24h: -2.16 (-2.05%),464,[]
148,19-10-2023,daily  prices :money_bag::white_circle:meta: $318.45 | 24h: +1.48 (+0.47%):sport_utility_vehicle:tsla: $221.95 | 24h: -20.73 (-8.54%):red_apple:aapl: $176.96 | 24h: +1.12 (+0.64%):black_circle:amzn: $130.53 | 24h: +2.40 (+1.87%)trending:glowing_star:tsla: $221.78 | 24h: -20.90 (-8.61%)top gainer:rocket:nflx: $401.60 | 24h: +55.41 (+16.01%)top loser:police_car_light:gpc: $133.83 | 24h: -14.99 (-10.07%)sponsored:oncoming_automobile:vow3: $105.30 | 24h: -2.32 (-2.16%),469,[]
147,18-10-2023,daily  prices :money_bag::white_circle:meta: $321.64 | 24h: -2.36 (-0.73%):sport_utility_vehicle:tsla: $246.65 | 24h: -8.20 (-3.22%):red_apple:aapl: $177.36 | 24h: +0.21 (+0.12%):black_circle:amzn: $129.64 | 24h: -1.83 (-1.39%)trending:glowing_star:tsla: $246.85 | 24h: -8.00 (-3.14%)top gainer:rocket:spr: $21.16 | 24h: +3.97 (+23.09%)top loser:police_car_light:rare: $32.70 | 24h: -4.12 (-11.20%)sponsored:oncoming_automobile:vow3: $107.62 | 24h: -0.90 (-0.83%),463,[]
146,17-10-2023,daily  prices :money_bag::white_circle:meta: $323.56 | 24h: +2.41 (+0.75%):sport_utility_vehicle:tsla: $254.87 | 24h: +0.95 (+0.38%):red_apple:aapl: $177.74 | 24h: -0.98 (-0.55%):black_circle:amzn: $131.94 | 24h: -0.61 (-0.46%)trending:glowing_star:bac: $27.73 | 24h: +0.77 (+2.84%)top gainer:rocket:vfc: $18.48 | 24h: +2.29 (+14.11%)top loser:police_car_light:dxc: $20.25 | 24h: -2.00 (-8.99%)sponsored:oncoming_automobile:vow3: $108.52 | 24h: -0.10 (-0.09%),459,[]
145,16-10-2023,daily  prices :money_bag::white_circle:meta: $319.04 | 24h: +4.35 (+1.38%):sport_utility_vehicle:tsla: $251.93 | 24h: +0.81 (+0.32%):red_apple:aapl: $178.02 | 24h: -0.83 (-0.47%):black_circle:amzn: $131.76 | 24h: +1.97 (+1.52%)trending:glowing_star:tsla: $251.81 | 24h: +0.69 (+0.27%)top gainer:rocket:prta: $54.20 | 24h: +10.12 (+22.96%)top loser:police_car_light:ttoo: $6.80 | 24h: -1.40 (-17.06%)sponsored:oncoming_automobile:vow3: $108.62 | 24h: +0.94 (+0.87%),464,[]
144,13-10-2023,daily  prices :money_bag::white_circle:meta: $316.00 | 24h: -8.15 (-2.52%):sport_utility_vehicle:tsla: $253.10 | 24h: -5.77 (-2.23%):red_apple:aapl: $178.59 | 24h: -2.12 (-1.17%):black_circle:amzn: $129.88 | 24h: -2.45 (-1.85%)trending:glowing_star:tsla: $252.92 | 24h: -5.95 (-2.30%)top gainer:rocket:hl: $4.20 | 24h: +0.54 (+14.75%)top loser:police_car_light:ttoo: $9.17 | 24h: -8.23 (-47.27%)sponsored:oncoming_automobile:vow3: $107.68 | 24h: -0.94 (-0.87%),460,[]
143,12-10-2023,daily  prices :money_bag::white_circle:meta: $328.71 | 24h: +0.89 (+0.27%):sport_utility_vehicle:tsla: $263.74 | 24h: +0.75 (+0.29%):red_apple:aapl: $181.98 | 24h: +2.18 (+1.21%):black_circle:amzn: $133.98 | 24h: +2.15 (+1.63%)trending:glowing_star:tsla: $263.65 | 24h: +0.66 (+0.25%)top gainer:rocket:vsat: $17.52 | 24h: +1.89 (+12.09%)top loser:police_car_light:cvna: $33.39 | 24h: -4.48 (-11.83%)sponsored:oncoming_automobile:vow3: $108.62 | 24h: -0.66 (-0.60%),464,[]
